"id","product_category_id","name","price","short_description","long_description"
220,1,Nike Air Force 1 Shadow,8237,Women's Shoe,"The Nike Air Force 1 Shadow puts a playful twist on a classic b-ball design.Using a layered approach, doubling the branding and giving an exaggerated midsole, it highlights AF-1 DNA with a bold look."
221,1,Nike SB Nyjah Free 2,6397,Skate Shoe,"The Nike SB Nyjah Free 2 is a sequel worthy of its predecessor. Inspired by the iconic Nike Air Zoom Spiridon, the original rubber design has been updated with mesh panels to help your feet stay cool through your hottest skate sessions."
222,1,Nike Renew Serenity Run,5437,Women's Road Running Shoes,"Take your mental health on the road with a running shoe made for the moments when your steps speed up to let your mind slow down. Plush, lightweight cushioning and a fit that's optimised for comfort help you stayed focused on the joy in every mile."
223,1,Nike Mercurial Vapor 14 Academy TF,5997,Turf Football Shoe,The Nike Mercurial Vapor 14 Academy TF is a grippy design with multi-directional traction that helps set you up for super-charged speed.
224,1,Nike Renew Retaliation TR 3,4797,Men's Training Shoe,"The Nike Renew Retaliation TR 3 takes containment a step further with arc-shaped support on a redesigned sole. Soft, springy foam keeps you comfortable as you move through class-based workouts. The laces anchor to supports that hold your midfoot down securely during cardio, bodyweight moves and everything in between."
225,1,Nike React Miler 2,9197,Women's Road Running Shoes,"When running becomes a daily habit, stability and comfort are crucial.The Nike React Miler 2 delivers—bringing back the soft cushioning and intuitive design of its predecessor.Its redesigned upper helps cut down on the bulk, offering support and a secure feel on long and short road runs."
226,1,Nike Air Zoom Terra Kiger 7,9997,Women's Trail Running Shoes,"Run the trail in a super-responsive shoe.Fast and lightweight, it delivers a breathable and secure feel as you race over rocky paths.Updated traction lugs provide stability for your downhill miles."
227,1,Nike Air Max 96 2,11597,Men's Shoes,"For the first time, the Air Max 96 2 returns with a 1-of-a-kind remake.Bringing back the era-defining shape first imagined by one of Nike's most decorated designers, it's an essential wardrobe staple that boasts an athletics-inspired look.The large Nike Air unit keeps the perfect amount of casual while adding lasting comfort."
228,1,Nike Blazer Mid '77 Vintage,7437,Men's Shoes,"Wear the icon that transcended the hardwood to a street-ready sneaker that brings the heat.Every.Single.Time.Channelling the festival spirit, the Nike Blazer Mid Vintage '77 brings back the timeless comfort with a canvas upper, plus pops of colour and textures that are all about the positive vibes."
229,1,Nike Revolution 5,2797,Older Kids' Road Running Shoes,"Run and play in the Nike Revolution 5.Lightweight mesh stretches around your feet, and soft foam cushioning gives you revolutionary comfort."
230,1,Nike Jr. Mercurial Superfly 8 Club KM MG,3997,Younger/Older Kids' Multi-Ground Football Boot,Embody Kylian Mbappé's relentless pace with the Nike Jr. Mercurial Superfly 8 Club KM MG.Flames throughout the upper bring a fast look to your feet and a stretchy collar creates a seamless fit that moves with you while you blaze past defenders.
231,1,Nike React Infinity Run Flyknit 2,11597,Women's Road Running Shoes,"The Nike React Infinity Run Flyknit 2 continues to help reduce injury and keep you running.A refreshed upper uses Flywire technology that combines with Flyknit for support and breathability where you need it.The high foam heights provide soft responsiveness and long-lasting comfort.It's still one of our most tested shoes, designed to help you feel the potential when your foot hits the pavement."
232,1,"Jordan Series .02 ""Dear Deloris""",5437,Shoe,"Michael Jordan's mum Deloris was hugely influential in his life. For a young man learning to fly, she helped him stay grounded and focused, to always remember where he came from and to follow through on his commitments. The vulcanised Jordan Series .02 ""Dear Deloris"" continues the story of how Mike became the greatest of all time with a tribute to his mum. Wearable in any setting, the shoe has some stretch, to accommodate wider feet. The colours tie to a famous photo of MJ and his mum on their sofa."
233,1,Nike Mercurial Superfly 8 Pro KM FG,11997,Firm-Ground Football Boot,Embody Kylian Mbappé's relentless pace with fiery design details. A knit collar wraps your ankle in lightweight fabric that moves with you when it's time to turn up the heat.
234,1,Nike Overbreak,9997,Men's Shoes,"Merging the iconic BRS athletics aesthetic with hyper-modern Nike OverReact details, the Nike Overbreak delivers head-turning style and comfort.Synthetic overlays mix with textile materials for added sophistication.Thick laces and foam exaggerate your expression."
235,1,Nike Jr. Tiempo Legend 9 Club MG,2957,Younger/Older Kids' Multi-Ground Football Boot,"The Nike Jr. Tiempo Legend 9 Club MG is a low-profile design that's reinvented for fast play.The upper features raised areas throughout the strike zone for precise dribbling, passing and shooting, while studs on the bottom provide traction for quick cuts and sudden stops."
236,1,Nike ZoomX Invincible Run Flyknit,13277,Men's Road Running Shoes,"Go for those long runs with lightweight, responsive foam that delivers a soft feel with every step.A Flyknit upper gives your foot breathability where you need it most and a secure fit you can depend on.Designed for maximum shock absorption with a wider forefoot for stability and a more curved outsole for easier heel-to-toe transitions.As one of our most tested shoes, lace up and feel the potential when your foot hits the tarmac."
237,1,NikeCourt Legacy Canvas,3197,Women's Shoes,"Honouring a history rooted in tennis culture, the NikeCourt Legacy Canvas brings you a classic in a modern, street-worthy design.Made from durable canvas and featuring heritage stitching and a retro Swoosh design, it lets you blend sport and fashion."
238,1,Nike Phantom GT2 Academy IC,6397,Indoor/Court Football Shoe,"Building on the Phantom GT, the Nike Phantom GT2 IC has an updated design and patterning that is engineered to help you place your shots with pinpoint accuracy.Off-centre lacing provides a clean strike zone to help you dribble, pass and score with precision."
239,1,Nike Air Zoom-Type Crater,10797,Men's Shoe,"Made from at least 20% recycled materials by weight, the Nike Air-Zoom-Type Crater takes the deconstructed look of N354 to new heights.Reclaiming the craft of scrap, it's got Nike Grind rubber that contains at least 13% recycled content.Plus, Zoom Air in the forefoot combined with a double stack of Crater foam give added stability and a soft ride."
240,1,Nike ZoomX SuperRep Surge,9997,Men's Endurance Class Shoe,"The Nike ZoomX SuperRep Surge is built for classes and workouts that keep you moving. From the treadmill to the rowing machine to strength training, you get the responsive cushioning of Nike ZoomX foam and containment support from an arc on the side to keep you ahead of the curve."
241,1,Nike Jr. Mercurial Superfly 8 Academy MG,5197,Younger/Older Kids' Multi-Ground Football Boot,The Nike Jr. Mercurial Superfly 8 Academy MG is a unique design that brings together the essential components of speed to deliver optimal touch and traction.
242,1,Nike Canyon,5437,Men's Sandal,"Your journey starts with the Nike Canyon Sandal.This rugged hiker is ready to explore.The Nike heritage-inspired design features a beefy outsole, plush foam midsole, triple-strap closure and technical apparel-inspired finishes.From trails to river banks, this versatile powerhouse will keep you steady on your feet and ready to wander beyond the city limits.Enjoy your time away."
243,1,Jordan ADG 3,9997,Men's Golf Shoe,"Taking its cues from the Jordan 4, the Jordan ADG 3 is the perfect pairing of iconic style and golf performance. With responsive Zoom Air and infamous wing-shaped upper eyelets, they'll cushion and support your feet from the course to the concrete and everywhere in between."
244,1,Jordan NOLA,2397,Women's Slide,"Go beyond the flip-flop in the Jordan NOLA Slide, an instant warm-weather favourite. Featuring a moulded foam footbed with a squared-off toe, it's light and airy with an easy, slip-in strap."
245,1,Nike Metcon 7 X,9197,Training Shoe,"The Nike Metcon 7 X is the gold standard for weight training—even tougher and more stable than previous versions. We've also added React foam that ups the comfort to keep you ready for high-intensity cardio. Plus, a tab locks down your laces so you can forget about them coming untied when you're focused on your next PR."
